time,state,rootY,chestY,tilt,rotationStep,speed,acceleration,maxAnchorError,drive,relativeSpeed,relativeAngularSpeed,cameraY,cameraSpeed,cameraAcceleration
-0.31333,Balanced,0.48945,1.38031,0.00000,0.00000,0.35189,0.00000,0.00655,1.00000,0.01505,0.01104,2.62863,0.00000,0.00000
-0.29333,Balanced,0.47874,1.36930,0.00000,0.00000,0.53618,9.21425,0.00452,1.00000,0.00801,0.02595,2.62863,0.00000,0.00000
-0.27333,Balanced,0.46424,1.35454,0.00000,0.00000,0.72546,9.46405,0.00314,1.00000,0.00726,0.04125,2.62863,0.00000,0.00000
-0.25333,Balanced,0.44587,1.33597,0.00000,0.00000,0.91849,9.65151,0.00245,1.00000,0.00774,0.05154,2.62863,0.00000,0.00000
-0.23333,Balanced,0.42360,1.31355,0.00000,0.00000,1.11387,9.76919,0.00218,1.00000,0.00929,0.05542,2.62863,0.00000,0.00000
-0.21333,Balanced,0.39740,1.28726,0.00000,0.00000,1.31027,9.82016,0.00209,1.00000,0.01105,0.05387,2.62863,0.00000,0.00000
-0.19333,Balanced,0.36727,1.25709,0.00000,0.00000,1.50662,9.81750,0.00202,1.00000,0.01213,0.04872,2.62863,0.00000,0.00000
-0.17333,Balanced,0.33322,1.22304,0.00000,0.00000,1.70217,9.77776,0.00192,1.00000,0.01227,0.04170,2.62863,0.00000,0.00000
-0.15333,Balanced,0.29529,1.18512,0.00000,0.00000,1.89653,9.71841,0.00178,1.00000,0.01157,0.03412,2.62863,0.00000,0.00000
-0.13333,Balanced,0.25350,1.14336,0.00000,0.00000,2.08949,9.64805,0.00161,1.00000,0.01034,0.02693,2.62863,0.00000,0.00000
-0.11333,Balanced,0.20788,1.09777,0.00000,0.00000,2.28102,9.57674,0.00143,1.00000,0.00887,0.02051,2.62863,0.00000,0.00000
-0.09333,Balanced,0.15845,1.04838,0.00000,0.00000,2.47118,9.50864,0.00125,1.00000,0.00738,0.01505,2.62863,0.00000,0.00000
-0.07333,Balanced,0.10525,0.99520,0.00000,0.00000,2.66009,9.44563,0.00107,1.00000,0.00601,0.01061,2.62863,0.00000,0.00000
-0.05333,Balanced,0.04829,0.93827,0.00000,0.00000,2.84785,9.38892,0.00091,1.00000,0.00484,0.00724,2.62863,0.00000,0.00000
-0.03333,Balanced,-0.01240,0.87760,0.00000,0.00000,3.03457,9.33564,0.00076,1.00000,0.00389,0.00496,2.62863,0.00000,0.00000
-0.01333,Balanced,0.00907,0.89007,0.00000,0.00000,0.00008,151.72840,0.01387,1.00000,0.76253,0.15728,2.62863,0.00000,0.00000
0.00667,Balanced,0.01336,0.90219,0.00000,0.00000,0.00015,0.00473,0.00410,1.00000,0.48165,0.03474,2.14408,0.00000,72.68277
0.02667,Balanced,0.01422,0.90424,0.00000,0.00000,0.00007,0.00868,0.00373,1.00000,0.09001,0.01643,2.14629,0.00000,2.14758
0.04667,Balanced,0.01439,0.90401,0.00000,0.00000,0.00006,0.00179,0.00309,1.00000,0.00515,0.00993,2.14654,0.00000,0.42939
0.06667,Balanced,0.01443,0.90391,0.00000,0.00000,0.00005,0.00117,0.00239,1.00000,0.00272,0.00580,2.14658,0.00000,0.08607
0.08667,Balanced,0.01443,0.90394,0.00000,0.00000,0.00004,0.00046,0.00182,1.00000,0.00345,0.00740,2.14659,0.00000,0.02076
0.10667,Balanced,0.01443,0.90395,0.00000,0.00000,0.00003,0.00037,0.00142,1.00000,0.00288,0.00835,2.14659,0.00000,0.00802
0.12667,Balanced,0.01443,0.90396,0.00000,0.00000,0.00003,0.00042,0.00112,1.00000,0.00274,0.00904,2.14659,0.00000,0.00287
0.14667,Balanced,0.01443,0.90397,0.00000,0.00000,0.00002,0.00012,0.00092,1.00000,0.00279,0.00907,2.14659,0.00000,0.00287
0.16667,Balanced,0.01443,0.90397,0.00000,0.00000,0.00002,0.00010,0.00079,1.00000,0.00279,0.00861,2.14659,0.00000,0.00000
0.18667,Balanced,0.01443,0.90397,0.00000,0.00000,0.00002,0.00007,0.00072,1.00000,0.00274,0.00789,2.14659,0.00000,0.00000
0.20667,Balanced,0.01443,0.90397,0.00000,0.00000,0.00002,0.00004,0.00074,1.00000,0.00265,0.00706,2.14659,0.00000,0.00256
0.22667,Balanced,0.01443,0.90397,0.00000,0.00000,0.00002,0.00002,0.00074,1.00000,0.00254,0.00623,2.14659,0.00000,0.00236
0.24667,Balanced,0.01443,0.90397,0.00000,0.00000,0.00001,0.00023,0.00075,1.00000,0.00243,0.00548,2.14659,0.00000,0.00000
0.26667,Balanced,0.01443,0.90397,0.00000,0.00000,0.00001,0.00000,0.00076,1.00000,0.00233,0.00488,2.14659,0.00000,0.00063
0.28667,Balanced,0.01443,0.90397,0.00000,0.00000,0.00001,0.00001,0.00076,1.00000,0.00223,0.00444,2.14659,0.00000,0.00000
0.30667,Balanced,0.01443,0.90397,0.00000,0.00000,0.00002,0.00002,0.00076,1.00000,0.00215,0.00414,2.14659,0.00000,0.00000
0.32667,Balanced,0.01443,0.90397,0.00000,0.00000,0.00002,0.00003,0.00076,1.00000,0.00207,0.00397,2.14659,0.00000,0.00000
0.34667,Balanced,0.01443,0.90397,0.00000,0.00000,0.00002,0.00003,0.00076,1.00000,0.00200,0.00388,2.14659,0.00000,0.00000
