time,state,cameraY,chestY,pivotY,cameraSpeed,cameraAcceleration,dt
8.99663,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00249
8.99918,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00255
9.00182,Balanced,2.14659,0.90397,1.56444,0.00002,0.00857,0.00264
9.00465,Balanced,2.14659,0.90397,1.56444,0.00000,0.00799,0.00283
9.00776,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00311
9.01075,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00299
9.01327,Balanced,2.14659,0.90397,1.56444,0.00002,0.00938,0.00252
9.01577,Balanced,2.14659,0.90397,1.56444,0.00000,0.00946,0.00250
9.01820,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00243
9.02038,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00218
9.02255,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00217
9.02486,Balanced,2.14659,0.90397,1.56444,0.00003,0.01121,0.00231
9.02719,Balanced,2.14659,0.90397,1.56444,0.00000,0.01111,0.00233
9.02967,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00249
9.03230,Balanced,2.14659,0.90397,1.56444,0.00002,0.00863,0.00263
9.03479,Balanced,2.14659,0.90397,1.56444,0.00000,0.00910,0.00249
9.03698,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00218
9.03908,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00210
9.04145,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00238
9.04378,Balanced,2.14659,0.90397,1.56444,0.00003,0.01105,0.00232
9.04617,Balanced,2.14659,0.90397,1.56444,0.00000,0.01074,0.00239
9.04839,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00222
9.05097,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00258
9.05345,Balanced,2.14659,0.90397,1.56444,0.00002,0.00969,0.00248
9.05589,Balanced,2.14659,0.90397,1.56444,0.00000,0.00984,0.00244
9.05807,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00218
9.06055,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00249
9.06276,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00221
9.06551,Balanced,2.14659,0.90397,1.56444,0.00002,0.00785,0.00276
9.06772,Balanced,2.14659,0.90397,1.56444,0.00000,0.00982,0.00220
9.07019,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00248
9.07256,Balanced,2.14659,0.90397,1.56444,0.00003,0.01065,0.00237
9.07497,Balanced,2.14659,0.90397,1.56444,0.00000,0.01045,0.00241
9.07788,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00291
9.08015,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00227
9.08249,Balanced,2.14659,0.90397,1.56444,0.00003,0.01092,0.00234
9.08496,Balanced,2.14659,0.90397,1.56444,0.00000,0.01033,0.00247
9.08741,Balanced,2.14659,0.90397,1.56444,0.00010,0.03969,0.00245
9.08991,Balanced,2.14659,0.90397,1.56444,0.00010,0.00080,0.00250
9.09267,Balanced,2.14659,0.90397,1.56444,0.00000,0.03446,0.00276
9.09509,Balanced,2.14659,0.90397,1.56444,0.00002,0.01024,0.00241
9.09726,Balanced,2.14659,0.90397,1.56444,0.00000,0.01138,0.00217
9.09924,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00199
9.10141,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00217
9.10361,Balanced,2.14659,0.90397,1.56444,0.00003,0.01233,0.00220
9.10613,Balanced,2.14659,0.90397,1.56444,0.00000,0.01076,0.00252
9.10890,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00277
9.11146,Balanced,2.14659,0.90397,1.56444,0.00002,0.00906,0.00256
9.11363,Balanced,2.14659,0.90397,1.56444,0.00000,0.01076,0.00216
9.11585,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00222
9.11793,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00208
9.12012,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00219
9.12237,Balanced,2.14659,0.90397,1.56444,0.00003,0.01177,0.00225
9.12445,Balanced,2.14659,0.90397,1.56444,0.00000,0.01274,0.00208
9.12667,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00222
9.12874,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00207
9.13117,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00243
9.13354,Balanced,2.14659,0.90397,1.56444,0.00003,0.01061,0.00237
9.13577,Balanced,2.14659,0.90397,1.56444,0.00000,0.01129,0.00223
9.13820,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00243
9.14033,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00214
9.14259,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00226
9.14507,Balanced,2.14659,0.90397,1.56444,0.00002,0.00973,0.00248
9.14709,Balanced,2.14659,0.90397,1.56444,0.00000,0.01191,0.00202
