time,state,rootY,chestY,tilt,rotationStep,speed,acceleration,maxAnchorError,drive,relativeSpeed,relativeAngularSpeed,cameraY,cameraSpeed,cameraAcceleration
-0.33319,Balanced,0.01443,0.90397,0.00000,0.00000,0.00002,0.00000,0.00081,1.00000,0.00159,0.00309,2.14659,179.29860,8964.93400
-0.31319,Balanced,0.01443,0.90397,0.00000,0.00000,0.00002,0.00030,0.00081,1.00000,0.00159,0.00309,2.14659,0.00000,8964.93400
-0.29319,Balanced,0.01443,0.90397,0.00000,0.00000,0.00002,0.00030,0.00081,1.00000,0.00159,0.00309,2.14659,0.00000,0.00000
-0.27319,Balanced,0.01443,0.90397,0.00000,0.00000,0.00002,0.00030,0.00081,1.00000,0.00159,0.00309,2.14659,0.00000,0.00000
-0.25319,Balanced,0.01443,0.90397,0.00000,0.00000,0.00002,0.00030,0.00081,1.00000,0.00159,0.00309,2.14659,0.00000,0.00000
-0.23319,Balanced,0.01443,0.90397,0.00000,0.00000,0.00002,0.00030,0.00081,1.00000,0.00159,0.00309,2.14659,0.00000,0.00000
-0.21319,Balanced,0.01443,0.90397,0.00000,0.00000,0.00002,0.00030,0.00081,1.00000,0.00159,0.00309,2.14659,0.00000,0.00000
-0.19319,Balanced,0.01443,0.90397,0.00000,0.00000,0.00002,0.00030,0.00081,1.00000,0.00159,0.00309,2.14659,0.00000,0.00000
-0.17319,Balanced,0.01443,0.90397,0.00000,0.00000,0.00002,0.00030,0.00081,1.00000,0.00159,0.00309,2.14659,0.00000,0.00000
-0.15319,Balanced,0.01443,0.90397,0.00000,0.00000,0.00002,0.00030,0.00081,1.00000,0.00159,0.00309,2.14659,0.00000,0.00000
-0.13319,Balanced,0.01443,0.90397,0.00000,0.00000,0.00002,0.00030,0.00081,1.00000,0.00159,0.00309,2.14659,0.00000,0.00000
-0.11319,Balanced,0.01443,0.90397,0.00000,0.00000,0.00002,0.00030,0.00081,1.00000,0.00159,0.00309,2.14659,0.00000,0.00000
-0.09319,Balanced,0.01443,0.90397,0.00000,0.00000,0.00002,0.00030,0.00081,1.00000,0.00159,0.00309,2.14659,0.00000,0.00000
-0.07319,Balanced,0.01443,0.90397,0.00000,0.00000,0.00002,0.00030,0.00081,1.00000,0.00159,0.00309,2.14659,0.00000,0.00000
-0.05319,Balanced,0.01443,0.90397,0.00000,0.00000,0.00002,0.00030,0.00081,1.00000,0.00159,0.00309,2.14659,0.00000,0.00000
-0.03319,Balanced,0.01443,0.90397,0.00000,0.00000,0.00002,0.00030,0.00081,1.00000,0.00159,0.00309,2.14659,0.00000,0.00000
-0.01319,Balanced,0.01443,0.90397,0.00000,0.00000,0.00002,0.00030,0.00081,1.00000,0.00159,0.00309,2.14659,0.00000,0.00000
0.00681,Balanced,0.01443,0.90397,0.00000,0.00000,0.00002,0.00030,0.00081,1.00000,0.00159,0.00309,2.14659,0.00000,0.00000
0.02681,Balanced,0.01443,0.90397,0.00000,0.00000,0.00002,0.00030,0.00081,1.00000,0.00159,0.00309,2.14659,0.00000,0.00000
0.04681,Balanced,0.01443,0.90397,0.00000,0.00000,0.00002,0.00030,0.00081,1.00000,0.00159,0.00309,2.14659,0.00000,0.00000
0.06681,Balanced,0.01443,0.90397,0.00000,0.00000,0.00002,0.00030,0.00081,1.00000,0.00159,0.00309,2.14659,0.00000,0.00000
0.08681,Balanced,0.01443,0.90397,0.00000,0.00000,0.00002,0.00030,0.00081,1.00000,0.00159,0.00309,2.14659,0.00000,0.00000
0.10681,Balanced,0.01443,0.90397,0.00000,0.00000,0.00002,0.00030,0.00081,1.00000,0.00159,0.00309,2.14659,0.00000,0.00000
0.12681,Balanced,0.01443,0.90397,0.00000,0.00000,0.00002,0.00030,0.00081,1.00000,0.00159,0.00309,2.14659,0.00000,0.00000
0.14681,Balanced,0.01443,0.90397,0.00000,0.00000,0.00002,0.00030,0.00081,1.00000,0.00159,0.00309,2.14659,0.00000,0.00000
0.16681,Balanced,0.01443,0.90397,0.00000,0.00000,0.00002,0.00030,0.00081,1.00000,0.00159,0.00309,2.14659,0.00000,0.00000
0.18681,Balanced,0.01443,0.90397,0.00000,0.00000,0.00002,0.00030,0.00081,1.00000,0.00159,0.00309,2.14659,0.00000,0.00000
0.20681,Balanced,0.01443,0.90397,0.00000,0.00000,0.00002,0.00030,0.00081,1.00000,0.00159,0.00309,2.14659,0.00000,0.00000
0.22681,Balanced,0.01443,0.90397,0.00000,0.00000,0.00002,0.00030,0.00081,1.00000,0.00159,0.00309,2.14659,0.00000,0.00000
0.24681,Balanced,0.01443,0.90397,0.00000,0.00000,0.00002,0.00030,0.00081,1.00000,0.00159,0.00309,2.14659,0.00000,0.00000
